[20260731.195319.270-3640-I] PerfEmitFrame: QGAPERF,v=2,seq=56,n=1,mode=s,dt=15679,acq=14270,wak=18,mrq=26,drq=27,upd=465,enu=10,rem=12,dmg=368,snd=38,tot=931,dr=1,mr=0,mrmax=0,area=546000,win=1,iwn=1,wev=1,sends=2,skip=0,log=38
[20260731.195319.285-3640-I] PerfEmitFrame: QGAPERF,v=2,seq=57,n=1,mode=s,dt=15029,acq=14408,wak=33,mrq=8,drq=21,upd=412,enu=11,rem=11,dmg=404,snd=33,tot=907,dr=1,mr=0,mrmax=0,area=545350,win=1,iwn=1,wev=1,sends=2,skip=0,log=25
[20260731.195319.302-3640-I] PerfEmitFrame: QGAPERF,v=2,seq=58,n=1,mode=s,dt=16891,acq=16222,wak=37,mrq=12,drq=22,upd=392,enu=11,rem=11,dmg=346,snd=35,tot=832,dr=1,mr=0,mrmax=0,area=546189,win=1,iwn=1,wev=1,sends=2,skip=0,log=23
[20260731.195319.317-3640-I] PerfEmitFrame: QGAPERF,v=2,seq=59,n=1,mode=s,dt=15320,acq=14690,wak=34,mrq=21,drq=33,upd=298,enu=10,rem=11,dmg=397,snd=37,tot=793,dr=1,mr=0,mrmax=0,area=547028,win=1,iwn=1,wev=1,sends=2,skip=0,log=24
[20260731.195319.334-3640-I] PerfEmitFrame: QGAPERF,v=2,seq=60,n=1,mode=s,dt=16977,acq=16268,wak=39,mrq=11,drq=28,upd=395,enu=11,rem=11,dmg=366,snd=47,tot=870,dr=1,mr=0,mrmax=0,area=547028,win=1,iwn=1,wev=1,sends=2,skip=0,log=22
[20260731.195319.349-3640-I] PerfEmitFrame: QGAPERF,v=2,seq=61,n=1,mode=s,dt=15371,acq=14686,wak=29,mrq=9,drq=22,upd=361,enu=14,rem=15,dmg=353,snd=35,tot=811,dr=1,mr=0,mrmax=0,area=546376,win=1,iwn=1,wev=1,sends=2,skip=0,log=30
[20260731.195319.366-3640-I] PerfEmitFrame: QGAPERF,v=2,seq=62,n=1,mode=s,dt=16985,acq=16357,wak=30,mrq=13,drq=22,upd=335,enu=10,rem=10,dmg=374,snd=56,tot=829,dr=1,mr=0,mrmax=0,area=547214,win=1,iwn=1,wev=1,sends=2,skip=0,log=22
[20260731.195319.382-3640-I] PerfEmitFrame: QGAPERF,v=2,seq=63,n=1,mode=s,dt=15792,acq=15054,wak=55,mrq=10,drq=28,upd=319,enu=13,rem=11,dmg=522,snd=37,tot=957,dr=1,mr=0,mrmax=0,area=547214,win=1,iwn=1,wev=1,sends=2,skip=0,log=39
[20260731.195319.398-3640-I] PerfEmitFrame: QGAPERF,v=2,seq=64,n=1,mode=s,dt=15415,acq=14537,wak=60,mrq=11,drq=25,upd=348,enu=12,rem=13,dmg=922,snd=31,tot=1379,dr=1,mr=0,mrmax=0,area=547398,win=1,iwn=1,wev=1,sends=2,skip=0,log=22
[20260731.195319.415-3640-I] PerfEmitFrame: QGAPERF,v=2,seq=65,n=1,mode=s,dt=17220,acq=15942,wak=62,mrq=12,drq=40,upd=372,enu=14,rem=11,dmg=465,snd=33,tot=947,dr=1,mr=0,mrmax=0,area=547398,win=1,iwn=1,wev=1,sends=2,skip=0,log=22
