[20260731.194829.504-2820-I] PerfEmitFrame: QGAPERF,v=2,seq=1,n=1,mode=s,dt=0,acq=259,wak=4447,mrq=10,drq=74,upd=12,enu=4835,rem=10,dmg=5,snd=0,tot=4916,dr=1,mr=0,mrmax=0,area=4953600,win=0,iwn=2,wev=0,sends=0,skip=0,log=0
[20260731.194848.335-2820-I] PerfEmitFrame: QGAPERF,v=2,seq=86,n=1,mode=s,dt=16163,acq=13535,wak=77,mrq=20,drq=35,upd=849,enu=16,rem=18,dmg=630,snd=39,tot=1601,dr=1,mr=0,mrmax=0,area=544320,win=1,iwn=1,wev=1,sends=2,skip=0,log=34
[20260731.194848.351-2820-I] PerfEmitFrame: QGAPERF,v=2,seq=87,n=1,mode=s,dt=15863,acq=14382,wak=31,mrq=12,drq=36,upd=1081,enu=16,rem=10,dmg=666,snd=82,tot=1911,dr=1,mr=0,mrmax=0,area=544320,win=1,iwn=1,wev=1,sends=2,skip=0,log=37
[20260731.194848.371-2820-I] PerfEmitFrame: QGAPERF,v=2,seq=88,n=1,mode=s,dt=20971,acq=19871,wak=34,mrq=49,drq=31,upd=532,enu=12,rem=10,dmg=479,snd=60,tot=1134,dr=1,mr=0,mrmax=0,area=545160,win=1,iwn=1,wev=1,sends=4,skip=0,log=44
[20260731.194848.380-2820-I] PerfEmitFrame: QGAPERF,v=2,seq=89,n=1,mode=s,dt=8560,acq=7564,wak=211,mrq=24,drq=25,upd=273,enu=12,rem=13,dmg=532,snd=49,tot=932,dr=1,mr=0,mrmax=0,area=546000,win=1,iwn=1,wev=1,sends=2,skip=0,log=23
[20260731.194848.395-2820-I] PerfEmitFrame: QGAPERF,v=2,seq=90,n=1,mode=s,dt=15672,acq=14770,wak=42,mrq=11,drq=25,upd=315,enu=10,rem=11,dmg=360,snd=37,tot=768,dr=1,mr=0,mrmax=0,area=546000,win=1,iwn=1,wev=1,sends=2,skip=0,log=26
[20260731.194848.424-2820-I] PerfEmitFrame: QGAPERF,v=2,seq=91,n=1,mode=s,dt=16065,acq=15346,wak=18,mrq=10,drq=31,upd=381,enu=10,rem=11,dmg=13153,snd=148,tot=13740,dr=1,mr=0,mrmax=0,area=545350,win=1,iwn=1,wev=1,sends=2,skip=0,log=38
[20260731.194848.441-2820-I] PerfEmitFrame: QGAPERF,v=2,seq=92,n=1,mode=s,dt=28970,acq=15401,wak=27,mrq=11,drq=26,upd=593,enu=16,rem=36,dmg=835,snd=29,tot=1545,dr=1,mr=0,mrmax=0,area=557136,win=1,iwn=2,wev=2,sends=2,skip=0,log=29
[20260731.194848.460-2820-I] PerfEmitFrame: QGAPERF,v=2,seq=93,n=1,mode=s,dt=19349,acq=18268,wak=14,mrq=13,drq=24,upd=804,enu=11,rem=11,dmg=893,snd=32,tot=1789,dr=1,mr=0,mrmax=0,area=625,win=1,iwn=1,wev=1,sends=2,skip=0,log=23
[20260731.194848.495-2820-I] PerfEmitFrame: QGAPERF,v=2,seq=94,n=1,mode=s,dt=25649,acq=24461,wak=32,mrq=11,drq=24,upd=349,enu=10,rem=11,dmg=10428,snd=65,tot=10905,dr=1,mr=0,mrmax=0,area=557326,win=1,iwn=1,wev=1,sends=2,skip=0,log=23
[20260731.194848.506-2820-I] PerfEmitFrame: QGAPERF,v=2,seq=95,n=1,mode=s,dt=19361,acq=8268,wak=285,mrq=9,drq=26,upd=4462,enu=11,rem=42,dmg=1118,snd=33,tot=5705,dr=1,mr=0,mrmax=0,area=547214,win=1,iwn=1,wev=1,sends=2,skip=0,log=38
[20260731.194848.550-2820-I] PerfEmitFrame: QGAPERF,v=2,seq=96,n=1,mode=s,dt=42952,acq=41476,wak=47,mrq=19,drq=35,upd=1061,enu=22,rem=23,dmg=2438,snd=58,tot=3651,dr=3,mr=0,mrmax=0,area=569763,win=1,iwn=3,wev=3,sends=2,skip=0,log=23
[20260731.194848.570-2820-I] PerfEmitFrame: QGAPERF,v=2,seq=97,n=1,mode=s,dt=21762,acq=18841,wak=112,mrq=18,drq=25,upd=1284,enu=13,rem=30,dmg=555,snd=46,tot=1967,dr=1,mr=0,mrmax=0,area=546744,win=1,iwn=1,wev=1,sends=2,skip=0,log=37
[20260731.194848.590-2820-I] PerfEmitFrame: QGAPERF,v=2,seq=98,n=1,mode=s,dt=19841,acq=18847,wak=35,mrq=13,drq=24,upd=1151,enu=18,rem=17,dmg=1328,snd=53,tot=2605,dr=1,mr=0,mrmax=0,area=547580,win=1,iwn=2,wev=2,sends=2,skip=0,log=23
[20260731.194848.604-2820-I] PerfEmitFrame: QGAPERF,v=2,seq=99,n=1,mode=s,dt=13084,acq=11409,wak=35,mrq=20,drq=23,upd=21,enu=5,rem=6,dmg=1788,snd=46,tot=1984,dr=1,mr=0,mrmax=0,area=546744,win=1,iwn=0,wev=0,sends=2,skip=0,log=33
[20260731.194848.620-2820-I] PerfEmitFrame: QGAPERF,v=2,seq=100,n=1,mode=s,dt=17327,acq=15058,wak=26,mrq=22,drq=38,upd=629,enu=16,rem=16,dmg=545,snd=44,tot=1310,dr=1,mr=0,mrmax=0,area=547760,win=1,iwn=1,wev=1,sends=2,skip=0,log=37
[20260731.194848.652-2820-I] PerfEmitFrame: QGAPERF,v=2,seq=101,n=1,mode=s,dt=31922,acq=30961,wak=49,mrq=10,drq=24,upd=1707,enu=698,rem=42,dmg=1000,snd=49,tot=3540,dr=1,mr=0,mrmax=0,area=557270,win=1,iwn=3,wev=3,sends=2,skip=0,log=26
[20260731.194848.669-2820-I] PerfEmitFrame: QGAPERF,v=2,seq=102,n=1,mode=s,dt=17192,acq=15456,wak=29,mrq=10,drq=23,upd=1794,enu=13,rem=15,dmg=829,snd=42,tot=2730,dr=1,mr=0,mrmax=0,area=547104,win=1,iwn=1,wev=1,sends=2,skip=0,log=425
[20260731.194848.691-2820-I] PerfEmitFrame: QGAPERF,v=2,seq=103,n=1,mode=s,dt=21370,acq=20135,wak=41,mrq=13,drq=30,upd=793,enu=14,rem=15,dmg=1184,snd=130,tot=2180,dr=1,mr=0,mrmax=0,area=546448,win=1,iwn=1,wev=1,sends=4,skip=0,log=24
[20260731.194848.700-2820-I] PerfEmitFrame: QGAPERF,v=2,seq=104,n=1,mode=s,dt=8167,acq=6417,wak=111,mrq=10,drq=31,upd=368,enu=11,rem=12,dmg=731,snd=43,tot=2033,dr=1,mr=0,mrmax=0,area=545792,win=1,iwn=1,wev=1,sends=2,skip=0,log=57
[20260731.194848.715-2820-I] PerfEmitFrame: QGAPERF,v=2,seq=105,n=1,mode=s,dt=16183,acq=14248,wak=46,mrq=13,drq=28,upd=400,enu=11,rem=11,dmg=589,snd=61,tot=1109,dr=1,mr=0,mrmax=0,area=545792,win=1,iwn=1,wev=1,sends=2,skip=0,log=65
[20260731.194848.731-2820-I] PerfEmitFrame: QGAPERF,v=2,seq=106,n=1,mode=s,dt=15450,acq=14439,wak=39,mrq=10,drq=24,upd=705,enu=12,rem=12,dmg=1078,snd=52,tot=1895,dr=1,mr=0,mrmax=0,area=545967,win=1,iwn=1,wev=1,sends=2,skip=0,log=36
[20260731.194848.747-2820-I] PerfEmitFrame: QGAPERF,v=2,seq=107,n=1,mode=s,dt=16942,acq=14856,wak=715,mrq=12,drq=23,upd=347,enu=12,rem=15,dmg=509,snd=50,tot=987,dr=1,mr=0,mrmax=0,area=545136,win=1,iwn=1,wev=1,sends=2,skip=0,log=57
[20260731.194848.780-2820-I] PerfEmitFrame: QGAPERF,v=2,seq=108,n=1,mode=s,dt=32108,acq=30508,wak=641,mrq=16,drq=38,upd=995,enu=24,rem=22,dmg=1006,snd=56,tot=2149,dr=1,mr=0,mrmax=0,area=552780,win=1,iwn=2,wev=2,sends=2,skip=0,log=32
[20260731.194848.801-2820-I] PerfEmitFrame: QGAPERF,v=2,seq=109,n=1,mode=s,dt=20840,acq=12329,wak=6753,mrq=25,drq=349,upd=482,enu=12199,rem=12,dmg=1222,snd=61,tot=14016,dr=1,mr=0,mrmax=0,area=545136,win=1,iwn=3,wev=1,sends=2,skip=0,log=31
[20260731.194848.811-2820-I] PerfEmitFrame: QGAPERF,v=2,seq=110,n=1,mode=s,dt=10473,acq=8858,wak=34,mrq=15,drq=26,upd=443,enu=13,rem=13,dmg=1071,snd=38,tot=1611,dr=1,mr=0,mrmax=0,area=545967,win=1,iwn=1,wev=1,sends=2,skip=0,log=36
[20260731.194848.840-2820-I] PerfEmitFrame: QGAPERF,v=2,seq=111,n=1,mode=s,dt=29106,acq=27659,wak=11,mrq=19,drq=37,upd=2805,enu=17,rem=15,dmg=1137,snd=32,tot=4043,dr=1,mr=0,mrmax=0,area=555444,win=1,iwn=2,wev=2,sends=2,skip=0,log=22
[20260731.194848.859-2820-I] PerfEmitFrame: QGAPERF,v=2,seq=112,n=1,mode=s,dt=18448,acq=17048,wak=18,mrq=9,drq=26,upd=497,enu=33,rem=25,dmg=1262,snd=37,tot=1921,dr=1,mr=0,mrmax=0,area=546448,win=1,iwn=1,wev=1,sends=2,skip=0,log=28
[20260731.194848.877-2820-I] PerfEmitFrame: QGAPERF,v=2,seq=113,n=1,mode=s,dt=16523,acq=14870,wak=31,mrq=11,drq=26,upd=429,enu=7,rem=8,dmg=2402,snd=46,tot=2935,dr=1,mr=0,mrmax=0,area=547104,win=1,iwn=1,wev=1,sends=2,skip=0,log=29
[20260731.194848.935-2820-I] PerfEmitFrame: QGAPERF,v=2,seq=114,n=1,mode=s,dt=60288,acq=57402,wak=47,mrq=44,drq=40,upd=1644,enu=31,rem=30,dmg=624,snd=56,tot=2424,dr=3,mr=0,mrmax=0,area=568020,win=1,iwn=3,wev=3,sends=2,skip=0,log=36
[20260731.194848.957-2820-I] PerfEmitFrame: QGAPERF,v=2,seq=115,n=1,mode=s,dt=20172,acq=19095,wak=30,mrq=49,drq=44,upd=1193,enu=23,rem=27,dmg=1339,snd=117,tot=2781,dr=1,mr=0,mrmax=0,area=547580,win=1,iwn=1,wev=1,sends=4,skip=0,log=33
[20260731.194848.988-2820-I] PerfEmitFrame: QGAPERF,v=2,seq=116,n=1,mode=s,dt=18885,acq=16994,wak=34,mrq=18,drq=43,upd=617,enu=17,rem=19,dmg=17471,snd=123,tot=18421,dr=1,mr=0,mrmax=0,area=547580,win=1,iwn=1,wev=1,sends=4,skip=0,log=36
[20260731.194849.025-2820-I] PerfEmitFrame: QGAPERF,v=2,seq=117,n=1,mode=s,dt=49061,acq=30971,wak=40,mrq=15,drq=28,upd=14385,enu=43,rem=28,dmg=1956,snd=53,tot=16532,dr=3,mr=0,mrmax=0,area=569292,win=1,iwn=3,wev=3,sends=2,skip=0,log=38
[20260731.194849.044-2820-I] PerfEmitFrame: QGAPERF,v=2,seq=118,n=1,mode=s,dt=17455,acq=15037,wak=17,mrq=18,drq=79,upd=8881,enu=18,rem=14,dmg=3622,snd=108,tot=12682,dr=1,mr=0,mrmax=0,area=547214,win=1,iwn=1,wev=1,sends=2,skip=0,log=37
[20260731.194849.060-2820-I] PerfEmitFrame: QGAPERF,v=2,seq=119,n=1,mode=s,dt=17600,acq=13424,wak=58,mrq=34,drq=33,upd=3658,enu=15,rem=38,dmg=2094,snd=53,tot=5908,dr=1,mr=0,mrmax=0,area=547214,win=1,iwn=1,wev=1,sends=2,skip=0,log=70
[20260731.194849.092-2820-I] PerfEmitFrame: QGAPERF,v=2,seq=120,n=1,mode=s,dt=32806,acq=30271,wak=28,mrq=16,drq=38,upd=4434,enu=21,rem=21,dmg=1191,snd=66,tot=5797,dr=1,mr=0,mrmax=0,area=557326,win=1,iwn=2,wev=2,sends=2,skip=0,log=58
[20260731.194849.111-2820-I] PerfEmitFrame: QGAPERF,v=2,seq=121,n=1,mode=s,dt=18469,acq=15361,wak=1315,mrq=17,drq=52,upd=1827,enu=22,rem=23,dmg=1686,snd=171,tot=3775,dr=1,mr=0,mrmax=0,area=547028,win=1,iwn=2,wev=2,sends=2,skip=0,log=34
[20260731.194849.128-2820-I] PerfEmitFrame: QGAPERF,v=2,seq=122,n=1,mode=s,dt=17798,acq=14352,wak=1194,mrq=15,drq=29,upd=1363,enu=16,rem=16,dmg=1900,snd=71,tot=3416,dr=1,mr=0,mrmax=0,area=546189,win=1,iwn=1,wev=1,sends=2,skip=0,log=72
[20260731.194849.139-2820-I] PerfEmitFrame: QGAPERF,v=2,seq=123,n=1,mode=s,dt=9315,acq=6759,wak=54,mrq=13,drq=28,upd=5,enu=5,rem=6,dmg=2739,snd=60,tot=2987,dr=1,mr=0,mrmax=0,area=545350,win=1,iwn=0,wev=0,sends=2,skip=0,log=26
[20260731.194849.154-2820-I] PerfEmitFrame: QGAPERF,v=2,seq=124,n=1,mode=s,dt=16354,acq=13085,wak=29,mrq=14,drq=35,upd=834,enu=13,rem=16,dmg=1897,snd=52,tot=2862,dr=1,mr=0,mrmax=0,area=546000,win=1,iwn=1,wev=1,sends=2,skip=0,log=36
[20260731.194849.172-2820-I] PerfEmitFrame: QGAPERF,v=2,seq=125,n=1,mode=s,dt=17702,acq=14453,wak=64,mrq=16,drq=39,upd=2281,enu=15,rem=18,dmg=1254,snd=41,tot=3664,dr=1,mr=0,mrmax=0,area=546000,win=1,iwn=1,wev=1,sends=2,skip=0,log=32
[20260731.194849.183-2820-I] PerfEmitFrame: QGAPERF,v=2,seq=126,n=1,mode=s,dt=12766,acq=11092,wak=47,mrq=18,drq=31,upd=2130,enu=15,rem=15,dmg=414,snd=40,tot=2663,dr=1,mr=0,mrmax=0,area=545160,win=1,iwn=1,wev=1,sends=2,skip=0,log=25
[20260731.194849.204-2820-I] PerfEmitFrame: QGAPERF,v=2,seq=127,n=1,mode=s,dt=18595,acq=17816,wak=33,mrq=19,drq=42,upd=922,enu=17,rem=19,dmg=1767,snd=82,tot=3232,dr=1,mr=0,mrmax=0,area=544320,win=1,iwn=1,wev=1,sends=2,skip=0,log=28
[20260731.194849.249-2820-I] PerfEmitFrame: QGAPERF,v=2,seq=128,n=1,mode=s,dt=45649,acq=42977,wak=87,mrq=17,drq=36,upd=3105,enu=26,rem=34,dmg=770,snd=42,tot=4026,dr=3,mr=0,mrmax=0,area=559599,win=1,iwn=3,wev=3,sends=2,skip=0,log=43
[20260731.194849.283-2820-I] PerfEmitFrame: QGAPERF,v=2,seq=129,n=1,mode=s,dt=33906,acq=31713,wak=882,mrq=98,drq=131,upd=6230,enu=34,rem=58,dmg=1020,snd=55,tot=7510,dr=2,mr=0,mrmax=0,area=550597,win=1,iwn=2,wev=2,sends=2,skip=0,log=23
[20260731.194849.314-2820-I] PerfEmitFrame: QGAPERF,v=2,seq=130,n=1,mode=s,dt=31366,acq=29804,wak=38,mrq=12,drq=30,upd=2303,enu=26,rem=24,dmg=1906,snd=54,tot=4354,dr=1,mr=0,mrmax=0,area=551448,win=1,iwn=2,wev=2,sends=2,skip=0,log=32
[20260731.194849.326-2820-I] PerfEmitFrame: QGAPERF,v=2,seq=131,n=1,mode=s,dt=13326,acq=9617,wak=1303,mrq=26,drq=28,upd=1984,enu=47,rem=11,dmg=542,snd=56,tot=2695,dr=1,mr=0,mrmax=0,area=544320,win=1,iwn=1,wev=1,sends=2,skip=0,log=34
[20260731.194849.359-2820-I] PerfEmitFrame: QGAPERF,v=2,seq=132,n=1,mode=s,dt=29401,acq=28391,wak=71,mrq=9,drq=28,upd=989,enu=13,rem=16,dmg=2662,snd=50,tot=3772,dr=1,mr=0,mrmax=0,area=544320,win=1,iwn=1,wev=1,sends=2,skip=0,log=29
[20260731.194849.380-2820-I] PerfEmitFrame: QGAPERF,v=2,seq=133,n=1,mode=s,dt=23781,acq=18932,wak=1578,mrq=67,drq=66,upd=4188,enu=22,rem=20,dmg=1240,snd=36,tot=5565,dr=1,mr=0,mrmax=0,area=555050,win=1,iwn=2,wev=2,sends=2,skip=0,log=32
[20260731.194849.426-2820-I] PerfEmitFrame: QGAPERF,v=2,seq=134,n=1,mode=s,dt=42959,acq=41023,wak=60,mrq=303,drq=39,upd=1805,enu=23,rem=22,dmg=3347,snd=415,tot=5667,dr=3,mr=0,mrmax=0,area=555170,win=1,iwn=2,wev=2,sends=6,skip=0,log=40
[20260731.194849.439-2820-I] PerfEmitFrame: QGAPERF,v=2,seq=135,n=1,mode=s,dt=15597,acq=10144,wak=58,mrq=10,drq=30,upd=1741,enu=14,rem=51,dmg=1876,snd=126,tot=3854,dr=1,mr=0,mrmax=0,area=546189,win=1,iwn=1,wev=1,sends=4,skip=0,log=37
[20260731.194849.459-2820-I] PerfEmitFrame: QGAPERF,v=2,seq=136,n=1,mode=s,dt=19045,acq=16378,wak=250,mrq=13,drq=28,upd=1210,enu=14,rem=15,dmg=1455,snd=106,tot=2881,dr=1,mr=0,mrmax=0,area=547028,win=1,iwn=1,wev=1,sends=4,skip=0,log=64
[20260731.194849.494-2820-I] PerfEmitFrame: QGAPERF,v=2,seq=137,n=1,mode=s,dt=33076,acq=31089,wak=92,mrq=19,drq=41,upd=1967,enu=26,rem=25,dmg=3140,snd=310,tot=5551,dr=3,mr=0,mrmax=0,area=557224,win=1,iwn=2,wev=2,sends=6,skip=0,log=33
[20260731.194849.525-2820-I] PerfEmitFrame: QGAPERF,v=2,seq=138,n=1,mode=s,dt=29440,acq=25279,wak=52,mrq=15,drq=51,upd=1844,enu=17,rem=18,dmg=5064,snd=103,tot=7087,dr=3,mr=0,mrmax=0,area=558248,win=1,iwn=2,wev=2,sends=4,skip=0,log=82
[20260731.194849.539-2820-I] PerfEmitFrame: QGAPERF,v=2,seq=139,n=1,mode=s,dt=18603,acq=12876,wak=56,mrq=15,drq=148,upd=1790,enu=18,rem=18,dmg=1905,snd=56,tot=3840,dr=1,mr=0,mrmax=0,area=547398,win=1,iwn=1,wev=1,sends=2,skip=0,log=35
[20260731.194849.567-2820-I] PerfEmitFrame: QGAPERF,v=2,seq=140,n=1,mode=s,dt=28263,acq=25926,wak=20,mrq=11,drq=26,upd=1999,enu=20,rem=46,dmg=548,snd=40,tot=2700,dr=1,mr=0,mrmax=0,area=558066,win=1,iwn=2,wev=2,sends=2,skip=0,log=32
[20260731.194849.597-2820-I] PerfEmitFrame: QGAPERF,v=2,seq=141,n=1,mode=s,dt=31357,acq=30438,wak=49,mrq=9,drq=47,upd=2270,enu=21,rem=22,dmg=835,snd=95,tot=3285,dr=3,mr=0,mrmax=0,area=558980,win=1,iwn=2,wev=2,sends=4,skip=0,log=24
[20260731.194849.613-2820-I] PerfEmitFrame: QGAPERF,v=2,seq=142,n=1,mode=s,dt=14957,acq=13546,wak=49,mrq=10,drq=24,upd=1191,enu=34,rem=24,dmg=534,snd=48,tot=1930,dr=1,mr=0,mrmax=0,area=546925,win=1,iwn=1,wev=1,sends=2,skip=0,log=24
[20260731.194849.645-2820-I] PerfEmitFrame: QGAPERF,v=2,seq=143,n=1,mode=s,dt=30897,acq=29771,wak=21,mrq=11,drq=70,upd=1526,enu=21,rem=20,dmg=2151,snd=40,tot=3852,dr=1,mr=0,mrmax=0,area=557270,win=1,iwn=2,wev=2,sends=2,skip=0,log=30
[20260731.194849.678-2820-I] PerfEmitFrame: QGAPERF,v=2,seq=144,n=1,mode=s,dt=32317,acq=29665,wak=54,mrq=23,drq=38,upd=2449,enu=18,rem=23,dmg=2631,snd=59,tot=5221,dr=1,mr=0,mrmax=0,area=557442,win=1,iwn=2,wev=2,sends=2,skip=0,log=25
[20260731.194849.695-2820-I] PerfEmitFrame: QGAPERF,v=2,seq=145,n=1,mode=s,dt=19662,acq=16426,wak=70,mrq=12,drq=32,upd=4229,enu=12,rem=12,dmg=479,snd=58,tot=4841,dr=1,mr=0,mrmax=0,area=545792,win=1,iwn=1,wev=1,sends=2,skip=0,log=35
[20260731.194849.727-2820-I] PerfEmitFrame: QGAPERF,v=2,seq=146,n=1,mode=s,dt=27975,acq=27121,wak=60,mrq=9,drq=24,upd=7109,enu=21,rem=22,dmg=3524,snd=99,tot=10810,dr=3,mr=0,mrmax=0,area=555579,win=1,iwn=2,wev=2,sends=4,skip=0,log=27
[20260731.194849.758-2820-I] PerfEmitFrame: QGAPERF,v=2,seq=147,n=1,mode=s,dt=32961,acq=28912,wak=29,mrq=11,drq=53,upd=790,enu=24,rem=15,dmg=1766,snd=139,tot=2797,dr=1,mr=0,mrmax=0,area=545136,win=1,iwn=1,wev=1,sends=4,skip=0,log=24
[20260731.194849.776-2820-I] PerfEmitFrame: QGAPERF,v=2,seq=148,n=1,mode=s,dt=19137,acq=16288,wak=288,mrq=21,drq=40,upd=4393,enu=33,rem=20,dmg=1177,snd=55,tot=5722,dr=1,mr=0,mrmax=0,area=545136,win=1,iwn=2,wev=2,sends=2,skip=0,log=52
[20260731.194849.810-2820-I] PerfEmitFrame: QGAPERF,v=2,seq=149,n=1,mode=s,dt=32806,acq=31178,wak=25,mrq=14,drq=35,upd=1740,enu=14,rem=39,dmg=1418,snd=88,tot=3438,dr=1,mr=0,mrmax=0,area=554112,win=1,iwn=1,wev=1,sends=4,skip=0,log=52
[20260731.194849.840-2820-I] PerfEmitFrame: QGAPERF,v=2,seq=150,n=1,mode=s,dt=26254,acq=23910,wak=14,mrq=15,drq=387,upd=1182,enu=20,rem=18,dmg=4428,snd=197,tot=5880,dr=3,mr=0,mrmax=0,area=555579,win=1,iwn=2,wev=2,sends=4,skip=0,log=31
[20260731.194849.865-2820-I] PerfEmitFrame: QGAPERF,v=2,seq=151,n=1,mode=s,dt=26213,acq=19551,wak=555,mrq=27,drq=42,upd=1661,enu=15,rem=15,dmg=4167,snd=116,tot=6047,dr=1,mr=0,mrmax=0,area=545792,win=1,iwn=1,wev=1,sends=4,skip=0,log=27
[20260731.194849.872-2820-I] PerfEmitFrame: QGAPERF,v=2,seq=152,n=1,mode=s,dt=7650,acq=3004,wak=17,mrq=15,drq=29,upd=290,enu=19,rem=22,dmg=4278,snd=50,tot=4694,dr=1,mr=0,mrmax=0,area=546448,win=1,iwn=1,wev=1,sends=2,skip=0,log=44
[20260731.194849.903-2820-I] PerfEmitFrame: QGAPERF,v=2,seq=153,n=1,mode=s,dt=33320,acq=27140,wak=217,mrq=11,drq=33,upd=4543,enu=22,rem=22,dmg=928,snd=48,tot=5612,dr=1,mr=0,mrmax=0,area=558108,win=1,iwn=2,wev=2,sends=2,skip=0,log=26
[20260731.194849.926-2820-I] PerfEmitFrame: QGAPERF,v=2,seq=154,n=1,mode=s,dt=19125,acq=17212,wak=91,mrq=152,drq=114,upd=2397,enu=16,rem=19,dmg=5476,snd=138,tot=8197,dr=1,mr=0,mrmax=0,area=546270,win=1,iwn=1,wev=1,sends=4,skip=0,log=30
[20260731.194849.963-2820-I] PerfEmitFrame: QGAPERF,v=2,seq=155,n=1,mode=s,dt=40865,acq=34656,wak=50,mrq=96,drq=36,upd=4336,enu=36,rem=38,dmg=719,snd=108,tot=5295,dr=3,mr=0,mrmax=0,area=569824,win=1,iwn=3,wev=3,sends=4,skip=0,log=30
[20260731.194850.014-2820-I] PerfEmitFrame: QGAPERF,v=2,seq=156,n=1,mode=s,dt=50294,acq=48270,wak=891,mrq=13,drq=35,upd=11065,enu=31,rem=202,dmg=2566,snd=89,tot=14001,dr=3,mr=0,mrmax=0,area=569292,win=1,iwn=3,wev=3,sends=4,skip=0,log=25
[20260731.194850.029-2820-I] PerfEmitFrame: QGAPERF,v=2,seq=157,n=1,mode=s,dt=16546,acq=13133,wak=54,mrq=16,drq=32,upd=2306,enu=16,rem=16,dmg=1247,snd=53,tot=3696,dr=1,mr=0,mrmax=0,area=547214,win=1,iwn=1,wev=1,sends=2,skip=0,log=40
[20260731.194850.077-2820-I] PerfEmitFrame: QGAPERF,v=2,seq=158,n=1,mode=s,dt=45565,acq=42041,wak=1805,mrq=9,drq=25,upd=7741,enu=29,rem=30,dmg=2604,snd=103,tot=10552,dr=3,mr=0,mrmax=0,area=557410,win=1,iwn=3,wev=3,sends=4,skip=0,log=31
[20260731.194850.089-2820-I] PerfEmitFrame: QGAPERF,v=2,seq=159,n=1,mode=s,dt=14628,acq=11622,wak=26,mrq=10,drq=32,upd=6,enu=4,rem=13,dmg=951,snd=92,tot=1207,dr=1,mr=0,mrmax=0,area=547028,win=1,iwn=0,wev=0,sends=4,skip=0,log=22
[20260731.194850.124-2820-I] PerfEmitFrame: QGAPERF,v=2,seq=160,n=1,mode=s,dt=33845,acq=31735,wak=15,mrq=22,drq=121,upd=2335,enu=30,rem=31,dmg=1583,snd=39,tot=4069,dr=1,mr=0,mrmax=0,area=557136,win=1,iwn=3,wev=3,sends=2,skip=0,log=31
[20260731.194850.137-2820-I] PerfEmitFrame: QGAPERF,v=2,seq=161,n=1,mode=s,dt=11555,acq=8473,wak=45,mrq=33,drq=34,upd=12,enu=6,rem=7,dmg=2225,snd=46,tot=3510,dr=1,mr=0,mrmax=0,area=545350,win=1,iwn=0,wev=0,sends=2,skip=0,log=30
[20260731.194850.154-2820-I] PerfEmitFrame: QGAPERF,v=2,seq=162,n=1,mode=s,dt=18378,acq=14559,wak=52,mrq=18,drq=31,upd=837,enu=14,rem=10,dmg=632,snd=44,tot=1580,dr=1,mr=0,mrmax=0,area=546000,win=1,iwn=1,wev=1,sends=2,skip=0,log=27
[20260731.194850.177-2820-I] PerfEmitFrame: QGAPERF,v=2,seq=163,n=1,mode=s,dt=20957,acq=19893,wak=61,mrq=15,drq=40,upd=498,enu=9,rem=14,dmg=2847,snd=94,tot=3511,dr=1,mr=0,mrmax=0,area=546000,win=1,iwn=1,wev=1,sends=4,skip=0,log=27
[20260731.194850.189-2820-I] PerfEmitFrame: QGAPERF,v=2,seq=164,n=1,mode=s,dt=14165,acq=10719,wak=123,mrq=21,drq=33,upd=1042,enu=21,rem=19,dmg=1715,snd=54,tot=2916,dr=1,mr=0,mrmax=0,area=545160,win=1,iwn=1,wev=1,sends=2,skip=0,log=31
[20260731.194850.230-2820-I] PerfEmitFrame: QGAPERF,v=2,seq=165,n=1,mode=s,dt=42923,acq=40150,wak=28,mrq=624,drq=36,upd=3990,enu=39,rem=31,dmg=633,snd=84,tot=4818,dr=3,mr=0,mrmax=0,area=560447,win=1,iwn=3,wev=3,sends=4,skip=0,log=30
[20260731.194850.278-2820-I] PerfEmitFrame: QGAPERF,v=2,seq=166,n=1,mode=s,dt=44392,acq=43307,wak=19,mrq=11,drq=30,upd=2950,enu=25,rem=26,dmg=3378,snd=53,tot=6473,dr=2,mr=0,mrmax=0,area=557046,win=1,iwn=3,wev=3,sends=2,skip=0,log=32
[20260731.194850.312-2820-I] PerfEmitFrame: QGAPERF,v=2,seq=167,n=1,mode=s,dt=34974,acq=28213,wak=3008,mrq=11,drq=39,upd=4321,enu=20,rem=19,dmg=2345,snd=50,tot=6796,dr=3,mr=0,mrmax=0,area=551427,win=1,iwn=2,wev=2,sends=2,skip=0,log=53
[20260731.194850.329-2820-I] PerfEmitFrame: QGAPERF,v=2,seq=168,n=1,mode=s,dt=18111,acq=15312,wak=38,mrq=12,drq=30,upd=6,enu=5,rem=5,dmg=1650,snd=82,tot=1811,dr=1,mr=0,mrmax=0,area=544320,win=1,iwn=0,wev=0,sends=4,skip=0,log=33
[20260731.194850.372-2820-I] PerfEmitFrame: QGAPERF,v=2,seq=169,n=1,mode=s,dt=32113,acq=25503,wak=4094,mrq=95,drq=70,upd=6659,enu=34,rem=40,dmg=11897,snd=60,tot=18770,dr=1,mr=0,mrmax=0,area=553350,win=1,iwn=3,wev=3,sends=2,skip=0,log=22
[20260731.194850.387-2820-I] PerfEmitFrame: QGAPERF,v=2,seq=170,n=1,mode=s,dt=20323,acq=7103,wak=838,mrq=15,drq=27,upd=4602,enu=34,rem=51,dmg=5929,snd=83,tot=10802,dr=1,mr=0,mrmax=0,area=598,win=1,iwn=1,wev=1,sends=2,skip=0,log=33
