Microsoft Windows [Version 10.0.19044.1288]
(c) Microsoft Corporation. All rights reserved.

C:\Windows\system32>powershell -NoProfile -Command "$l=(Get-ChildItem 'C:\Program Files\Qubes Tools\log' -Filter 'gui-agent-*.log' | Sort LastWriteTime -Desc | Select -First 1).FullName; Get-Content $l | Select-String -Pattern 'QGAPERF|PHASE' | ForEach-Object { $_.Line }"
[20260731.000447.081-4000-I] PerfInit: QGAPERF on: freq=62500000 everyN=1 qpc_cost_ns=5284 default=1 (sink 89709485777039)
[20260731.000447.081-4000-I] PerfInit: QGAPERF-HEADER v=1 fields: seq,n,mode,dt,acq,wak,mrq,drq,upd,enu,rem,dmg,snd,tot,dr,mr,mrmax,area,win,sends,skip,log (times in microseconds)
[20260731.000527.489-4000-I] PerfEmitFrame: QGAPERF,v=1,seq=81,n=1,mode=s,dt=83191,acq=22485,wak=21,mrq=11,drq=36,upd=306,enu=54192,rem=6,dmg=23,snd=162,tot=54723,dr=7,mr=0,mrmax=0,area=587335,win=1,sends=4,skip=0,log=99
[20260731.000527.545-4000-I] PerfEmitFrame: QGAPERF,v=1,seq=82,n=1,mode=s,dt=65654,acq=10539,wak=58,mrq=21,drq=35,upd=1481,enu=43980,rem=5,dmg=18,snd=96,tot=45614,dr=5,mr=0,mrmax=0,area=564800,win=1,sends=4,skip=0,log=103
[20260731.000527.604-4000-I] PerfEmitFrame: QGAPERF,v=1,seq=83,n=1,mode=s,dt=60460,acq=14362,wak=61,mrq=27,drq=50,upd=693,enu=42930,rem=6,dmg=25,snd=96,tot=43784,dr=7,mr=0,mrmax=0,area=567707,win=1,sends=4,skip=0,log=75
[20260731.000527.704-4000-I] PerfEmitFrame: QGAPERF,v=1,seq=84,n=1,mode=s,dt=46516,acq=964,wak=1519,mrq=9,drq=18,upd=363,enu=96487,rem=7,dmg=60,snd=222,tot=97212,dr=3,mr=0,mrmax=0,area=557897,win=1,sends=6,skip=0,log=87
[20260731.000527.809-4000-I] PerfEmitFrame: QGAPERF,v=1,seq=85,n=1,mode=s,dt=127691,acq=29777,wak=23,mrq=16,drq=37,upd=678,enu=73284,rem=11,dmg=158,snd=528,tot=74716,dr=11,mr=0,mrmax=0,area=609012,win=1,sends=14,skip=0,log=93
[20260731.000527.900-4000-I] PerfEmitFrame: QGAPERF,v=1,seq=86,n=1,mode=s,dt=83396,acq=8223,wak=90,mrq=18,drq=36,upd=376,enu=81626,rem=7,dmg=184,snd=402,tot=82644,dr=9,mr=0,mrmax=0,area=589488,win=1,sends=12,skip=0,log=101
[20260731.000527.977-4000-I] PerfEmitFrame: QGAPERF,v=1,seq=87,n=1,mode=s,dt=96518,acq=13505,wak=29,mrq=16,drq=40,upd=1444,enu=61025,rem=7,dmg=63,snd=243,tot=62886,dr=7,mr=0,mrmax=0,area=591246,win=1,sends=10,skip=0,log=96
[20260731.000528.041-4000-I] PerfEmitFrame: QGAPERF,v=1,seq=88,n=1,mode=s,dt=75050,acq=11785,wak=15,mrq=8,drq=27,upd=370,enu=51189,rem=8,dmg=104,snd=262,tot=51979,dr=9,mr=0,mrmax=0,area=589966,win=1,sends=12,skip=0,log=74
[20260731.000528.102-4000-I] PerfEmitFrame: QGAPERF,v=1,seq=89,n=1,mode=s,dt=64032,acq=11515,wak=41,mrq=8,drq=26,upd=357,enu=47713,rem=5,dmg=58,snd=121,tot=48288,dr=7,mr=0,mrmax=0,area=574147,win=1,sends=10,skip=0,log=86
[20260731.000528.165-4000-I] PerfEmitFrame: QGAPERF,v=1,seq=90,n=1,mode=s,dt=79691,acq=31163,wak=20,mrq=9,drq=25,upd=283,enu=30233,rem=5,dmg=89,snd=1497,tot=32149,dr=5,mr=0,mrmax=0,area=581833,win=1,sends=8,skip=0,log=63
[20260731.000528.209-4000-I] PerfEmitFrame: QGAPERF,v=1,seq=91,n=1,mode=s,dt=34053,acq=1551,wak=26,mrq=15,drq=85,upd=1600,enu=39862,rem=6,dmg=34,snd=118,tot=41657,dr=3,mr=0,mrmax=0,area=556060,win=1,sends=6,skip=0,log=81
[20260731.000528.256-4000-I] PerfEmitFrame: QGAPERF,v=1,seq=92,n=1,mode=s,dt=46305,acq=4172,wak=137,mrq=26,drq=97,upd=1002,enu=40585,rem=7,dmg=48,snd=139,tot=41853,dr=3,mr=0,mrmax=0,area=568194,win=1,sends=6,skip=0,log=70
[20260731.000528.418-4000-I] PerfEmitFrame: QGAPERF,v=1,seq=93,n=1,mode=s,dt=61454,acq=18881,wak=109,mrq=136,drq=63,upd=1623,enu=143132,rem=6,dmg=87,snd=438,tot=145358,dr=3,mr=0,mrmax=0,area=569833,win=1,sends=6,skip=0,log=105
[20260731.000528.508-4000-I] PerfEmitFrame: QGAPERF,v=1,seq=94,n=1,mode=s,dt=160565,acq=14695,wak=45,mrq=30,drq=38,upd=651,enu=70932,rem=5,dmg=268,snd=517,tot=72435,dr=17,mr=0,mrmax=0,area=642430,win=1,sends=20,skip=0,log=129
[20260731.000528.588-4000-I] PerfEmitFrame: QGAPERF,v=1,seq=95,n=1,mode=s,dt=77075,acq=4212,wak=28,mrq=27,drq=39,upd=419,enu=74357,rem=12,dmg=187,snd=207,tot=75246,dr=7,mr=0,mrmax=0,area=572940,win=1,sends=10,skip=0,log=115
[20260731.000528.650-4000-I] PerfEmitFrame: QGAPERF,v=1,seq=96,n=1,mode=s,dt=95299,acq=19510,wak=82,mrq=34,drq=62,upd=913,enu=40988,rem=4,dmg=17,snd=92,tot=42075,dr=4,mr=0,mrmax=0,area=580517,win=1,sends=4,skip=0,log=81
[20260731.000528.741-4000-I] PerfEmitFrame: QGAPERF,v=1,seq=97,n=1,mode=s,dt=55178,acq=12819,wak=17,mrq=8,drq=26,upd=861,enu=76595,rem=31,dmg=35,snd=824,tot=78398,dr=5,mr=0,mrmax=0,area=560407,win=1,sends=4,skip=0,log=64
[20260731.000528.821-4000-I] PerfEmitFrame: QGAPERF,v=1,seq=98,n=1,mode=s,dt=91380,acq=11543,wak=64,mrq=16,drq=32,upd=377,enu=66227,rem=6,dmg=22,snd=133,tot=66811,dr=11,mr=0,mrmax=0,area=594826,win=1,sends=4,skip=0,log=1095
[20260731.000528.882-4000-I] PerfEmitFrame: QGAPERF,v=1,seq=99,n=1,mode=s,dt=80344,acq=13144,wak=26,mrq=46,drq=35,upd=445,enu=47124,rem=8,dmg=26,snd=110,tot=47753,dr=9,mr=0,mrmax=0,area=590510,win=1,sends=4,skip=0,log=96
[20260731.000528.953-4000-I] PerfEmitFrame: QGAPERF,v=1,seq=100,n=1,mode=s,dt=67107,acq=18879,wak=58,mrq=17,drq=33,upd=394,enu=50684,rem=5,dmg=16,snd=101,tot=51233,dr=5,mr=0,mrmax=0,area=580028,win=1,sends=4,skip=0,log=202
[20260731.000529.016-4000-I] PerfEmitFrame: QGAPERF,v=1,seq=101,n=1,mode=s,dt=58028,acq=6463,wak=47,mrq=19,drq=37,upd=862,enu=55630,rem=5,dmg=18,snd=82,tot=56628,dr=3,mr=0,mrmax=0,area=568850,win=1,sends=4,skip=0,log=74
[20260731.000529.064-4000-I] PerfEmitFrame: QGAPERF,v=1,seq=102,n=1,mode=s,dt=64934,acq=7963,wak=28,mrq=20,drq=31,upd=480,enu=39004,rem=5,dmg=19,snd=96,tot=39636,dr=7,mr=0,mrmax=0,area=576596,win=1,sends=4,skip=0,log=66
[20260731.000529.173-4000-I] PerfEmitFrame: QGAPERF,v=1,seq=103,n=1,mode=s,dt=46728,acq=5624,wak=53,mrq=29,drq=43,upd=646,enu=100606,rem=4,dmg=17,snd=93,tot=101413,dr=4,mr=0,mrmax=0,area=563223,win=1,sends=4,skip=0,log=76
[20260731.000529.246-4000-I] PerfEmitFrame: QGAPERF,v=1,seq=104,n=1,mode=s,dt=111781,acq=9983,wak=35,mrq=20,drq=35,upd=276,enu=62004,rem=6,dmg=31,snd=108,tot=62467,dr=12,mr=0,mrmax=0,area=603639,win=1,sends=4,skip=0,log=94
[20260731.000529.338-4000-I] PerfEmitFrame: QGAPERF,v=1,seq=105,n=1,mode=s,dt=69798,acq=6916,wak=39,mrq=20,drq=36,upd=881,enu=83537,rem=6,dmg=27,snd=472,tot=84971,dr=5,mr=0,mrmax=0,area=579415,win=1,sends=4,skip=0,log=112
[20260731.000529.377-4000-I] PerfEmitFrame: QGAPERF,v=1,seq=106,n=1,mode=s,dt=89070,acq=3758,wak=37,mrq=27,drq=36,upd=2911,enu=31615,rem=5,dmg=23,snd=95,tot=34682,dr=9,mr=0,mrmax=0,area=591614,win=1,sends=4,skip=0,log=78
[20260731.000529.430-4000-I] PerfEmitFrame: QGAPERF,v=1,seq=107,n=1,mode=s,dt=53533,acq=18539,wak=27,mrq=13,drq=39,upd=391,enu=33782,rem=5,dmg=17,snd=95,tot=34328,dr=3,mr=0,mrmax=0,area=568362,win=1,sends=4,skip=0,log=78
[20260731.000529.474-4000-I] PerfEmitFrame: QGAPERF,v=1,seq=108,n=1,mode=s,dt=42663,acq=8039,wak=25,mrq=10,drq=30,upd=2065,enu=33911,rem=7,dmg=24,snd=128,tot=36172,dr=3,mr=0,mrmax=0,area=566306,win=1,sends=4,skip=0,log=70
[20260731.000529.527-4000-I] PerfEmitFrame: QGAPERF,v=1,seq=109,n=1,mode=s,dt=48292,acq=11807,wak=24,mrq=11,drq=31,upd=2275,enu=37936,rem=5,dmg=17,snd=92,tot=40355,dr=3,mr=0,mrmax=0,area=564880,win=1,sends=4,skip=0,log=90
[20260731.000529.573-4000-I] PerfEmitFrame: QGAPERF,v=1,seq=110,n=1,mode=s,dt=47504,acq=6802,wak=57,mrq=13,drq=38,upd=348,enu=38291,rem=4,dmg=17,snd=86,tot=38780,dr=5,mr=0,mrmax=0,area=560407,win=1,sends=4,skip=0,log=78
[20260731.000529.640-4000-I] PerfEmitFrame: QGAPERF,v=1,seq=111,n=1,mode=s,dt=50848,acq=11689,wak=105,mrq=36,drq=43,upd=811,enu=53828,rem=4,dmg=17,snd=126,tot=54864,dr=3,mr=0,mrmax=0,area=557897,win=1,sends=4,skip=0,log=63
[20260731.000529.676-4000-I] PerfEmitFrame: QGAPERF,v=1,seq=112,n=1,mode=s,dt=64934,acq=9602,wak=77,mrq=18,drq=88,upd=1803,enu=23613,rem=5,dmg=47,snd=113,tot=25655,dr=5,mr=0,mrmax=0,area=567747,win=1,sends=8,skip=0,log=70
[20260731.000529.829-4000-I] PerfEmitFrame: QGAPERF,v=1,seq=113,n=1,mode=s,dt=45173,acq=18767,wak=203,mrq=13,drq=26,upd=365,enu=133587,rem=12,dmg=50,snd=160,tot=134224,dr=3,mr=0,mrmax=0,area=554980,win=1,sends=6,skip=0,log=71
[20260731.000529.989-4000-I] PerfEmitFrame: QGAPERF,v=1,seq=114,n=1,mode=s,dt=152381,acq=17283,wak=262,mrq=73,drq=85,upd=2102,enu=139228,rem=4,dmg=103,snd=361,tot=141865,dr=15,mr=0,mrmax=0,area=630469,win=1,sends=18,skip=0,log=90
[20260731.000530.052-4000-I] PerfEmitFrame: QGAPERF,v=1,seq=115,n=1,mode=s,dt=152263,acq=9837,wak=269,mrq=19,drq=51,upd=703,enu=50500,rem=5,dmg=221,snd=395,tot=51865,dr=17,mr=0,mrmax=0,area=643400,win=1,sends=20,skip=0,log=70
[20260731.000530.122-4000-I] PerfEmitFrame: QGAPERF,v=1,seq=116,n=1,mode=s,dt=77313,acq=25074,wak=57,mrq=41,drq=42,upd=1197,enu=43724,rem=5,dmg=41,snd=110,tot=45125,dr=5,mr=0,mrmax=0,area=573512,win=1,sends=8,skip=0,log=68
[20260731.000530.169-4000-I] PerfEmitFrame: QGAPERF,v=1,seq=117,n=1,mode=s,dt=46590,acq=1159,wak=35,mrq=17,drq=41,upd=356,enu=45212,rem=8,dmg=44,snd=110,tot=45770,dr=3,mr=0,mrmax=0,area=563899,win=1,sends=6,skip=0,log=76
[20260731.000530.225-4000-I] PerfEmitFrame: QGAPERF,v=1,seq=118,n=1,mode=s,dt=51463,acq=5309,wak=32,mrq=19,drq=48,upd=2940,enu=47065,rem=7,dmg=49,snd=180,tot=50279,dr=5,mr=0,mrmax=0,area=565672,win=1,sends=8,skip=0,log=86
[20260731.000530.276-4000-I] PerfEmitFrame: QGAPERF,v=1,seq=119,n=1,mode=s,dt=64611,acq=13927,wak=58,mrq=35,drq=37,upd=359,enu=35900,rem=8,dmg=74,snd=189,tot=36578,dr=7,mr=0,mrmax=0,area=578863,win=1,sends=10,skip=0,log=66
[20260731.000530.323-4000-I] PerfEmitFrame: QGAPERF,v=1,seq=120,n=1,mode=s,dt=49971,acq=12730,wak=293,mrq=18,drq=39,upd=373,enu=32983,rem=5,dmg=38,snd=114,tot=33550,dr=5,mr=0,mrmax=0,area=569544,win=1,sends=8,skip=0,log=90
[20260731.000530.368-4000-I] PerfEmitFrame: QGAPERF,v=1,seq=121,n=1,mode=s,dt=44485,acq=10421,wak=50,mrq=11,drq=27,upd=368,enu=32893,rem=5,dmg=39,snd=127,tot=33467,dr=5,mr=0,mrmax=0,area=569650,win=1,sends=8,skip=0,log=67
[20260731.000530.407-4000-I] PerfEmitFrame: QGAPERF,v=1,seq=122,n=1,mode=s,dt=48809,acq=15058,wak=51,mrq=14,drq=31,upd=276,enu=23522,rem=3,dmg=26,snd=91,tot=23944,dr=5,mr=0,mrmax=0,area=568258,win=1,sends=8,skip=0,log=72
[20260731.000530.437-4000-I] PerfEmitFrame: QGAPERF,v=1,seq=123,n=1,mode=s,dt=32120,acq=7893,wak=40,mrq=14,drq=32,upd=264,enu=21702,rem=4,dmg=27,snd=85,tot=22110,dr=3,mr=0,mrmax=0,area=557036,win=1,sends=6,skip=0,log=87
[20260731.000530.470-4000-I] PerfEmitFrame: QGAPERF,v=1,seq=124,n=1,mode=s,dt=29762,acq=7405,wak=47,mrq=10,drq=24,upd=471,enu=24665,rem=3,dmg=11,snd=74,tot=25257,dr=1,mr=0,mrmax=0,area=545350,win=1,sends=4,skip=0,log=63
[20260731.000530.508-4000-I] PerfEmitFrame: QGAPERF,v=1,seq=125,n=1,mode=s,dt=33636,acq=5654,wak=2459,mrq=13,drq=31,upd=881,enu=28201,rem=5,dmg=19,snd=79,tot=29228,dr=1,mr=0,mrmax=0,area=555900,win=1,sends=4,skip=0,log=53
[20260731.000530.537-4000-I] PerfEmitFrame: QGAPERF,v=1,seq=126,n=1,mode=s,dt=32336,acq=2557,wak=23,mrq=59,drq=43,upd=781,enu=25467,rem=4,dmg=27,snd=86,tot=26394,dr=3,mr=0,mrmax=0,area=553300,win=1,sends=6,skip=0,log=80
[20260731.000530.581-4000-I] PerfEmitFrame: QGAPERF,v=1,seq=127,n=1,mode=s,dt=36232,acq=9458,wak=76,mrq=31,drq=76,upd=965,enu=33036,rem=7,dmg=44,snd=106,tot=34273,dr=3,mr=0,mrmax=0,area=552267,win=1,sends=6,skip=0,log=67
[20260731.000530.626-4000-I] PerfEmitFrame: QGAPERF,v=1,seq=128,n=1,mode=s,dt=44870,acq=8390,wak=1792,mrq=23,drq=26,upd=586,enu=33061,rem=7,dmg=38,snd=122,tot=33864,dr=3,mr=0,mrmax=0,area=557897,win=1,sends=4,skip=0,log=88
[20260731.000530.714-4000-I] PerfEmitFrame: QGAPERF,v=1,seq=129,n=1,mode=s,dt=49370,acq=15102,wak=28,mrq=12,drq=34,upd=682,enu=71718,rem=7,dmg=38,snd=154,tot=72665,dr=5,mr=0,mrmax=0,area=559567,win=1,sends=4,skip=0,log=89
[20260731.000530.748-4000-I] PerfEmitFrame: QGAPERF,v=1,seq=130,n=1,mode=s,dt=75267,acq=2271,wak=25,mrq=18,drq=37,upd=2624,enu=28613,rem=4,dmg=19,snd=297,tot=31629,dr=5,mr=0,mrmax=0,area=582236,win=1,sends=4,skip=0,log=88
[20260731.000530.800-4000-I] PerfEmitFrame: QGAPERF,v=1,seq=131,n=1,mode=s,dt=50614,acq=18662,wak=56,mrq=14,drq=37,upd=381,enu=32024,rem=6,dmg=19,snd=86,tot=32550,dr=3,mr=0,mrmax=0,area=567986,win=1,sends=4,skip=0,log=69
[20260731.000530.840-4000-I] PerfEmitFrame: QGAPERF,v=1,seq=132,n=1,mode=s,dt=45420,acq=12627,wak=18,mrq=9,drq=26,upd=2964,enu=24240,rem=3,dmg=13,snd=91,tot=27341,dr=5,mr=0,mrmax=0,area=568444,win=1,sends=4,skip=0,log=78
[20260731.000530.870-4000-I] PerfEmitFrame: QGAPERF,v=1,seq=133,n=1,mode=s,dt=33590,acq=6002,wak=37,mrq=18,drq=23,upd=1609,enu=21585,rem=5,dmg=20,snd=90,tot=23338,dr=1,mr=0,mrmax=0,area=547398,win=1,sends=4,skip=0,log=63
[20260731.000530.912-4000-I] PerfEmitFrame: QGAPERF,v=1,seq=134,n=1,mode=s,dt=35717,acq=12116,wak=43,mrq=13,drq=30,upd=950,enu=25495,rem=7,dmg=33,snd=138,tot=29767,dr=3,mr=0,mrmax=0,area=569464,win=1,sends=4,skip=0,log=65
[20260731.000530.994-4000-I] PerfEmitFrame: QGAPERF,v=1,seq=135,n=1,mode=s,dt=31647,acq=1498,wak=92,mrq=10,drq=28,upd=593,enu=78685,rem=14,dmg=196,snd=432,tot=80020,dr=1,mr=0,mrmax=0,area=546744,win=1,sends=4,skip=0,log=121
[20260731.000531.086-4000-I] PerfEmitFrame: QGAPERF,v=1,seq=136,n=1,mode=s,dt=92528,acq=11907,wak=61,mrq=21,drq=111,upd=431,enu=79557,rem=5,dmg=18,snd=193,tot=80252,dr=11,mr=0,mrmax=0,area=599578,win=1,sends=4,skip=0,log=105
[20260731.000531.154-4000-I] PerfEmitFrame: QGAPERF,v=1,seq=137,n=1,mode=s,dt=97589,acq=14748,wak=89,mrq=22,drq=2135,upd=446,enu=49682,rem=6,dmg=35,snd=345,tot=50557,dr=5,mr=0,mrmax=0,area=589465,win=1,sends=4,skip=0,log=68
[20260731.000531.208-4000-I] PerfEmitFrame: QGAPERF,v=1,seq=138,n=1,mode=s,dt=63192,acq=12124,wak=43,mrq=21,drq=40,upd=544,enu=40052,rem=6,dmg=19,snd=115,tot=40771,dr=7,mr=0,mrmax=0,area=575459,win=1,sends=4,skip=0,log=94
[20260731.000531.239-4000-I] PerfEmitFrame: QGAPERF,v=1,seq=139,n=1,mode=s,dt=48818,acq=7719,wak=49,mrq=15,drq=35,upd=409,enu=23070,rem=5,dmg=17,snd=76,tot=23607,dr=5,mr=0,mrmax=0,area=568118,win=1,sends=4,skip=0,log=66
[20260731.000531.352-4000-I] PerfEmitFrame: QGAPERF,v=1,seq=140,n=1,mode=s,dt=32084,acq=6871,wak=80,mrq=17,drq=1219,upd=610,enu=102924,rem=7,dmg=27,snd=434,tot=104049,dr=1,mr=0,mrmax=0,area=546925,win=1,sends=4,skip=0,log=74
[20260731.000531.457-4000-I] PerfEmitFrame: QGAPERF,v=1,seq=141,n=1,mode=s,dt=111424,acq=6691,wak=131,mrq=30,drq=59,upd=1900,enu=95395,rem=8,dmg=30,snd=152,tot=97541,dr=11,mr=0,mrmax=0,area=614160,win=1,sends=4,skip=0,log=203
[20260731.000531.561-4000-I] PerfEmitFrame: QGAPERF,v=1,seq=142,n=1,mode=s,dt=111666,acq=13699,wak=92,mrq=14,drq=43,upd=391,enu=89252,rem=7,dmg=24,snd=134,tot=89848,dr=9,mr=0,mrmax=0,area=607075,win=1,sends=4,skip=0,log=100
[20260731.000531.591-4000-I] PerfEmitFrame: QGAPERF,v=1,seq=143,n=1,mode=s,dt=95144,acq=4591,wak=291,mrq=11,drq=145,upd=440,enu=24875,rem=7,dmg=27,snd=115,tot=25508,dr=7,mr=0,mrmax=0,area=584687,win=1,sends=4,skip=0,log=86
[20260731.000531.637-4000-I] PerfEmitFrame: QGAPERF,v=1,seq=144,n=1,mode=s,dt=31703,acq=5758,wak=79,mrq=20,drq=55,upd=941,enu=37913,rem=4,dmg=28,snd=116,tot=39037,dr=3,mr=0,mrmax=0,area=550780,win=1,sends=6,skip=0,log=92
[20260731.000531.681-4000-I] PerfEmitFrame: QGAPERF,v=1,seq=145,n=1,mode=s,dt=48465,acq=9031,wak=48,mrq=20,drq=45,upd=468,enu=33561,rem=9,dmg=150,snd=253,tot=34492,dr=3,mr=0,mrmax=0,area=552267,win=1,sends=6,skip=0,log=86
[20260731.000531.752-4000-I] PerfEmitFrame: QGAPERF,v=1,seq=146,n=1,mode=s,dt=61140,acq=26186,wak=21,mrq=45,drq=36,upd=285,enu=43336,rem=5,dmg=653,snd=560,tot=44871,dr=3,mr=0,mrmax=0,area=573070,win=1,sends=6,skip=0,log=111
[20260731.000531.781-4000-I] PerfEmitFrame: QGAPERF,v=1,seq=147,n=1,mode=s,dt=47821,acq=2647,wak=60,mrq=11,drq=31,upd=307,enu=25097,rem=5,dmg=50,snd=102,tot=25598,dr=5,mr=0,mrmax=0,area=566207,win=1,sends=8,skip=0,log=75
[20260731.000531.813-4000-I] PerfEmitFrame: QGAPERF,v=1,seq=148,n=1,mode=s,dt=29331,acq=3454,wak=18,mrq=13,drq=49,upd=1852,enu=26244,rem=8,dmg=32,snd=145,tot=28321,dr=1,mr=0,mrmax=0,area=557326,win=1,sends=4,skip=0,log=70
[20260731.000531.867-4000-I] PerfEmitFrame: QGAPERF,v=1,seq=149,n=1,mode=s,dt=34932,acq=6303,wak=23,mrq=8,drq=26,upd=425,enu=47021,rem=9,dmg=52,snd=132,tot=47684,dr=3,mr=0,mrmax=0,area=558248,win=1,sends=6,skip=0,log=93
[20260731.000531.946-4000-I] PerfEmitFrame: QGAPERF,v=1,seq=150,n=1,mode=s,dt=64613,acq=16484,wak=78,mrq=16,drq=63,upd=1548,enu=60148,rem=5,dmg=41,snd=137,tot=61928,dr=5,mr=0,mrmax=0,area=580682,win=1,sends=8,skip=0,log=84
[20260731.000531.990-4000-I] PerfEmitFrame: QGAPERF,v=1,seq=151,n=1,mode=s,dt=77553,acq=15225,wak=87,mrq=16,drq=68,upd=394,enu=27963,rem=5,dmg=53,snd=154,tot=28606,dr=7,mr=0,mrmax=0,area=579338,win=1,sends=10,skip=0,log=118
[20260731.000532.030-4000-I] PerfEmitFrame: QGAPERF,v=1,seq=152,n=1,mode=s,dt=36678,acq=7690,wak=25,mrq=17,drq=79,upd=1287,enu=30550,rem=6,dmg=58,snd=136,tot=32074,dr=3,mr=0,mrmax=0,area=557372,win=1,sends=6,skip=0,log=69
[20260731.000532.071-4000-I] PerfEmitFrame: QGAPERF,v=1,seq=153,n=1,mode=s,dt=44412,acq=11650,wak=140,mrq=9,drq=124,upd=1089,enu=27460,rem=5,dmg=41,snd=113,tot=28740,dr=5,mr=0,mrmax=0,area=565191,win=1,sends=8,skip=0,log=83
[20260731.000532.137-4000-I] PerfEmitFrame: QGAPERF,v=1,seq=154,n=1,mode=s,dt=46676,acq=15999,wak=22,mrq=19,drq=31,upd=285,enu=46824,rem=5,dmg=30,snd=103,tot=47277,dr=3,mr=0,mrmax=0,area=562402,win=1,sends=6,skip=0,log=112
[20260731.000532.228-4000-I] PerfEmitFrame: QGAPERF,v=1,seq=155,n=1,mode=s,dt=68569,acq=20987,wak=46,mrq=21,drq=42,upd=980,enu=68679,rem=7,dmg=71,snd=184,tot=69965,dr=7,mr=0,mrmax=0,area=574147,win=1,sends=10,skip=0,log=68
[20260731.000532.252-4000-I] PerfEmitFrame: QGAPERF,v=1,seq=156,n=1,mode=s,dt=74836,acq=4606,wak=31,mrq=6,drq=25,upd=243,enu=18928,rem=4,dmg=49,snd=114,tot=19364,dr=7,mr=0,mrmax=0,area=589207,win=1,sends=10,skip=0,log=80
[20260731.000532.296-4000-I] PerfEmitFrame: QGAPERF,v=1,seq=157,n=1,mode=s,dt=32081,acq=12436,wak=34,mrq=18,drq=26,upd=1047,enu=29715,rem=5,dmg=17,snd=79,tot=30892,dr=1,mr=0,mrmax=0,area=559088,win=1,sends=4,skip=0,log=70
[20260731.000532.338-4000-I] PerfEmitFrame: QGAPERF,v=1,seq=158,n=1,mode=s,dt=52096,acq=20928,wak=24,mrq=11,drq=31,upd=1139,enu=20063,rem=4,dmg=27,snd=102,tot=21365,dr=3,mr=0,mrmax=0,area=557962,win=1,sends=6,skip=0,log=73
[20260731.000532.372-4000-I] PerfEmitFrame: QGAPERF,v=1,seq=159,n=1,mode=s,dt=31859,acq=9960,wak=157,mrq=10,drq=26,upd=1393,enu=21450,rem=5,dmg=28,snd=107,tot=23015,dr=3,mr=0,mrmax=0,area=569579,win=1,sends=6,skip=0,log=66
[20260731.000532.418-4000-I] PerfEmitFrame: QGAPERF,v=1,seq=160,n=1,mode=s,dt=28997,acq=5529,wak=80,mrq=19,drq=31,upd=802,enu=39293,rem=4,dmg=15,snd=76,tot=40223,dr=1,mr=0,mrmax=0,area=546376,win=1,sends=4,skip=0,log=158
[20260731.000532.457-4000-I] PerfEmitFrame: QGAPERF,v=1,seq=161,n=1,mode=s,dt=48853,acq=8341,wak=40,mrq=26,drq=32,upd=772,enu=29559,rem=5,dmg=41,snd=114,tot=30526,dr=5,mr=0,mrmax=0,area=567885,win=1,sends=8,skip=0,log=72
[20260731.000532.503-4000-I] PerfEmitFrame: QGAPERF,v=1,seq=162,n=1,mode=s,dt=49411,acq=18594,wak=24,mrq=26,drq=34,upd=702,enu=25563,rem=5,dmg=43,snd=103,tot=26447,dr=5,mr=0,mrmax=0,area=564990,win=1,sends=8,skip=0,log=79
[20260731.000532.532-4000-I] PerfEmitFrame: QGAPERF,v=1,seq=163,n=1,mode=s,dt=32965,acq=2794,wak=3496,mrq=13,drq=25,upd=369,enu=22725,rem=3,dmg=20,snd=91,tot=23232,dr=3,mr=0,mrmax=0,area=553300,win=1,sends=6,skip=0,log=69
[20260731.000532.572-4000-I] PerfEmitFrame: QGAPERF,v=1,seq=164,n=1,mode=s,dt=29273,acq=5724,wak=83,mrq=14,drq=37,upd=490,enu=33096,rem=3,dmg=20,snd=87,tot=33732,dr=3,mr=0,mrmax=0,area=552267,win=1,sends=6,skip=0,log=53
[20260731.000532.607-4000-I] PerfEmitFrame: QGAPERF,v=1,seq=165,n=1,mode=s,dt=45633,acq=11613,wak=28,mrq=13,drq=21,upd=233,enu=22882,rem=5,dmg=17,snd=73,tot=23238,dr=3,mr=0,mrmax=0,area=557897,win=1,sends=4,skip=0,log=63
[20260731.000532.642-4000-I] PerfEmitFrame: QGAPERF,v=1,seq=166,n=1,mode=s,dt=35286,acq=11694,wak=60,mrq=18,drq=36,upd=369,enu=21861,rem=4,dmg=17,snd=90,tot=22376,dr=3,mr=0,mrmax=0,area=551427,win=1,sends=4,skip=0,log=72
[20260731.000532.694-4000-I] PerfEmitFrame: QGAPERF,v=1,seq=167,n=1,mode=s,dt=33718,acq=11055,wak=24,mrq=9,drq=22,upd=340,enu=40885,rem=2,dmg=8,snd=80,tot=41336,dr=3,mr=0,mrmax=0,area=552460,win=1,sends=4,skip=0,log=68
[20260731.000532.723-4000-I] PerfEmitFrame: QGAPERF,v=1,seq=168,n=1,mode=s,dt=48454,acq=6857,wak=30,mrq=17,drq=51,upd=1943,enu=19194,rem=3,dmg=15,snd=79,tot=21260,dr=5,mr=0,mrmax=0,area=564800,win=1,sends=4,skip=0,log=48
[20260731.000532.754-4000-I] PerfEmitFrame: QGAPERF,v=1,seq=169,n=1,mode=s,dt=31006,acq=9390,wak=61,mrq=14,drq=33,upd=381,enu=20990,rem=4,dmg=16,snd=89,tot=21521,dr=1,mr=0,mrmax=0,area=545350,win=1,sends=4,skip=0,log=52
[20260731.000532.799-4000-I] PerfEmitFrame: QGAPERF,v=1,seq=170,n=1,mode=s,dt=28707,acq=6956,wak=20,mrq=13,drq=31,upd=733,enu=37335,rem=3,dmg=12,snd=63,tot=38170,dr=3,mr=0,mrmax=0,area=557037,win=1,sends=4,skip=0,log=68
